X,Y,Psi
56.02638575896993,-2424.8195947029108,0.94647734865301392
56.688100125222974,-2423.8860147820064,0.98582892346727535
57.205922994272449,-2423.0588178259823,0.95845370161749888
57.744872230074023,-2422.3078320571512,1.0327372897420952
58.139042561488601,-2421.6520317467684,1.0678258249147685
58.472599757302149,-2421.0561245276117,1.1221248117759899
58.718502951489263,-2420.5234837259768,1.1377610553726485
58.897953464765052,-2420.0520391263894,1.146699318590231
59.122827120805475,-2419.7067177651061,1.2102128398084573
59.380840717835774,-2419.3335717873774,1.2448764389107865
59.561454692564787,-2418.9741799810008,1.2194831799043009
59.806433809659765,-2418.6627179703551,1.1436005702773868
60.031034632002687,-2418.5243201864014,1.1729711970993233
60.231861924301377,-2418.3325707149752,1.1099541126035402
60.446087068870362,-2418.1525347453194,1.1906634710745891
60.600916849141086,-2417.9020072213102,1.2495473678200169
60.681348261324963,-2417.7501096613114,1.2780401302586644
60.718460493508637,-2417.4293637807395,1.2936242215686358
60.777203233847857,-2417.1149307057185,1.2880080011671593
60.771915630012799,-2416.8968172921241,1.3427189862903517
60.668080187641962,-2416.7148498572546,1.3699263584015333
60.588083674559641,-2416.6116957223735,1.4436721054712809
60.503948585500332,-2416.4921704156495,1.4876579499317308
60.490141107774726,-2416.4456230390015,1.5284478171307481
60.449052801945044,-2416.4520955200492,1.5961697978064147
60.472363611860445,-2416.4990927290346,1.5988468422755882
60.47430734684108,-2416.5327955871871,1.6399656357974501
60.544673450389261,-2416.5845900328704,1.5470639984926848
60.618598169620661,-2416.6772910575914,1.578472356148694
60.674640135504042,-2416.7132693831877,1.5616386555899155
60.689545250809054,-2416.6062357474411,1.5891401920876986
60.708385731580975,-2416.5377622057567,1.56487312574719
60.746217371585743,-2416.5196532116984,1.564476897583714
60.728293093152317,-2416.497377462917,1.49223194394251
60.68408040075321,-2416.5844732285532,1.5111109882299529
60.663788797388086,-2416.6319994809537,1.4640531561099968
60.63536666423839,-2416.6144635828614,1.504486793662501
60.543128937784459,-2416.5918529054547,1.5576802431602019
60.513915007384327,-2416.5454821279973,1.5886793270526811
60.493214981823428,-2416.4995337655214,1.5926254489743819
60.551524895630926,-2416.4027540169136,1.6067720607607672
60.633520086151321,-2416.3875621771413,1.6918692022218069
60.742186005317592,-2416.338366211015,1.7326972355237644
60.921406457230241,-2416.3311029611959,1.7050553035815137
61.039174732014473,-2416.3114383426646,1.6934937263293874
61.16136728216739,-2416.3488861769265,1.7456468562387655
61.235232829159592,-2416.3327861541379,1.6618225794094743
61.280029482162718,-2416.2808519244536,1.6554592698233761
61.270262135279516,-2416.207904774883,1.6259032979125141
61.272832009200336,-2416.1479232983097,1.6266351127630807
61.235846427652021,-2416.1556765824075,1.6370945233290726
61.206298645374055,-2416.1543747953783,1.5074075425790736
61.202056001831316,-2416.2285408954649,1.4679961539278752
61.267438966160761,-2416.3013072265071,1.4328326044001827
61.315479686531937,-2416.3801043398194,1.3347461350671221
61.391497255955507,-2416.4169514826931,1.3488605678979442
61.360721903639842,-2416.436654843485,1.3666377384879775
61.317176569372833,-2416.4740268167011,1.3828639131236378
61.320588829858117,-2416.5683173391199,1.3435974883346298
61.268286724547032,-2416.6511673165983,1.2701651033521371
