X,Y,Psi
-1382.8120707251881,-952.25966605281701,3.5581716640102168
-1383.9959534802847,-952.67507524625,3.548055604815139
-1385.1897292258502,-953.19882994090574,3.5601104309370486
-1386.3329419549866,-953.75565489780604,3.5520516443160646
-1387.5020305399678,-954.1922715467648,3.546587109430086
-1388.6513240068575,-954.68052855404926,3.5568368856688064
-1389.8230379369236,-955.25761001771855,3.5557686004268856
-1390.9659760086577,-955.75847327156521,3.5531184361695374
-1392.1449508073263,-956.27045837465425,3.5604575376012262
-1393.3921327542298,-956.72102026672144,3.5487028703421051
-1394.5489734481037,-957.27488892292706,3.5548351187164617
-1395.6870469190203,-957.78917639550741,3.5479491857193062
-1396.8891706653367,-958.30743807275428,3.5511033196831745
-1398.0144426699676,-958.79125379290667,3.5402534885011367
-1399.2548236719608,-959.21833520586097,3.5433192517428798
-1400.4643609644188,-959.76985951024437,3.5440255119660544
-1401.6617584529356,-960.2898331847282,3.535301609065328
-1402.8829406377572,-960.71637823194555,3.5470892782156795
-1404.0657412718731,-961.22862010776021,3.5503440404618334
-1405.1190884519817,-961.71138198780909,3.5297643100786207
-1406.3999034688181,-962.22671340106001,3.5343903996431743
-1407.6628788667338,-962.69994561118301,3.5357933241690382
-1408.8402086824381,-963.24836660629762,3.5425134021985212
-1409.9745893859206,-963.68738255757899,3.5267325079453902
-1411.27255425117,-964.23817190666739,3.5263340818989177
-1412.3860434511416,-964.64078084994185,3.5385794752823085
-1413.768966780676,-965.2199867186489,3.5414037022453466
-1415.0334113047463,-965.70906168888382,3.5335972490440333
-1416.2208944414017,-966.18766453106389,3.5299880415232328
-1417.4533467208803,-966.74260777791267,3.5274393242722626
-1418.7246130944943,-967.26563737557024,3.5350227252214528
-1419.7928851145778,-967.63129700214779,3.5248185129255241
-1421.1685570439236,-968.19052810597884,3.5227253986717182
-1422.2126261063852,-968.64245567230364,3.5281691173737482
-1423.6526948668027,-969.14578196956484,3.5140661100240602
-1424.7140180326251,-969.59292824306306,3.5194401886585087
-1426.0121137272045,-970.06470584024055,3.5195230962592432
-1427.2804840464564,-970.56324349118654,3.5123329862225416
-1428.5049651165184,-970.97250042834628,3.5076481328365592
-1429.6707897747096,-971.48961678286457,3.5045755967933818
-1430.955421796323,-971.91701994441883,3.5040034303603336
-1432.1606193594625,-972.35240702793828,3.5054224371027489
-1433.3753289039557,-972.81071570323536,3.4915876156423153
-1434.6124161079947,-973.31647103093894,3.4963687087011426
-1435.8133133137253,-973.72406675862931,3.4970718152513554
-1436.9033833486817,-974.13828071970875,3.4943695785784485
-1438.3417174940125,-974.5651208755653,3.4911532844398669
-1439.5505790204252,-975.02904244481772,3.5001659654577906
-1440.7758896404475,-975.45423738122952,3.488843492326644
-1441.9655543964857,-975.97644992601636,3.4811830604655025
-1443.182759403571,-976.31323541519168,3.4872880720358963
-1444.5020348347296,-976.73850387897721,3.4809713339716701
-1445.7426247048422,-977.21507581092419,3.488158740747449
-1446.9873526968358,-977.65978596612331,3.475344008323678
-1448.2122409871829,-978.02465294379942,3.4853910661842242
-1449.5429869001607,-978.54197900171812,3.4786832333454454
-1450.7374198460363,-978.92629181786788,3.4885055592200342
-1452.0982637379229,-979.39755244999333,3.480929703954446
-1453.3714646846286,-979.83610028916473,3.486897069482374
-1454.6230057761873,-980.26598974903357,3.4765005508815703
-1455.8604406362906,-980.73531857319233,3.4834830436059683
-1457.1769819280466,-981.12292510471491,3.4783502055442046
-1458.4863989477665,-981.69280087358948,3.4828168916069502
-1459.7718359278235,-982.07950698070135,3.4812358116773119
-1461.0965793705689,-982.56403874863975,3.4737796982078049
-1462.4344261756696,-982.92734387154849,3.4769779828953635
-1463.7947372707019,-983.42099714684855,3.4822465423920796
-1465.0653117446464,-983.87727593181,3.4740322038745521
-1466.3696626048197,-984.33521146410783,3.475878060676862
-1467.7886701634534,-984.82039064355081,3.47435835064584
-1469.1072568921111,-985.23212871080409,3.4668324855748209
-1470.4408468357444,-985.69927363243187,3.4678381756943741
-1471.8487920661369,-986.13761822535798,3.4672355773759107
-1473.2093532288141,-986.61621880938333,3.4700157617323377
-1474.5068295496178,-987.05354109709947,3.4565089874379593
-1475.9578729912353,-987.54462109627423,3.4644649507789818
-1477.3099335761558,-987.95447085453009,3.4629006606399546
-1478.693203323606,-988.37581775315277,3.4524493971127481
-1480.092932982411,-988.83210180182334,3.4584667059142489
-1481.491840304883,-989.31375855330089,3.4568272031778493
-1482.8203318616545,-989.77623780336626,3.4545035489472493
-1484.2736589274657,-990.21202177452608,3.4490892550132388
-1485.6348862927159,-990.63105890774534,3.4526847511327166
-1487.1354871986855,-991.09957810311596,3.4542415807889828
-1488.5712738925677,-991.52167520955231,3.4564677474062329
-1489.9767015277255,-992.00621955049212,3.4496550903605812
-1491.4593478319885,-992.48361295890618,3.457215187821725
-1492.8828376729916,-992.92138041852479,3.440467918981851
-1494.3256977708675,-993.36949137257261,3.4506998429820368
-1495.797014770124,-993.75969316170335,3.449231497505755
-1497.3439030982229,-994.25313556968968,3.4392938893079652
-1498.7662806764333,-994.66862058257323,3.4360858657571764
-1500.2209124304527,-995.19720874214636,3.4348852255029381
-1501.8060320621828,-995.58873705388976,3.4497831849925493
-1503.2848674311902,-996.01484633400241,3.4336582037469356
-1504.7681932480355,-996.45660016874785,3.43737834962872
-1506.2750332420308,-996.89838299726603,3.4329379337178216
-1507.6913981719167,-997.41544121465131,3.4250948744539902
-1509.2495578357134,-997.75666228991133,3.4255488946491837
-1510.713048942376,-998.16123605908388,3.4227547618617549
-1512.3350062319785,-998.5641963135962,3.4208950845153123
-1513.7992948729764,-998.99433499269105,3.4218341444467346
-1515.3393030420402,-999.40532721658246,3.4153200866129514
-1516.8052767740126,-999.82134780198726,3.4251867930979016
-1518.3226175383302,-1000.2765355112233,3.4133737996782521
-1519.9110145573361,-1000.6817415348753,3.4069392000452066
-1521.3546293062475,-1001.1449922849106,3.4167692166842625
-1522.9532309897547,-1001.5533136287127,3.4062915918115215
-1524.4796330544852,-1001.9062028924811,3.4123209108244317
-1526.0239477760542,-1002.3144062996887,3.4050371444537206
-1527.6368772286794,-1002.7389763655628,3.3987891890650461
-1529.1562113685891,-1003.1516094096251,3.4088833441156647
-1530.6888126198266,-1003.5777244926186,3.4043093572137035
-1532.2801055830073,-1003.9602258208392,3.402292664228197
-1533.92193579738,-1004.4197200984075,3.3922065489993769
-1535.4226422362005,-1004.8622577897357,3.4054595631234839
-1537.0355825826807,-1005.2233675310023,3.394995499870006
-1538.6594176533772,-1005.6009904242088,3.394281494924885
-1540.2536482121295,-1006.0679347771284,3.4037122907039659
-1541.8019473005561,-1006.3951305148072,3.3913353062099496
-1543.4305789188938,-1006.9053318972516,3.3852065870371306
-1545.0163042191709,-1007.2567935481062,3.3858488155988287
-1546.6557289896693,-1007.692909240632,3.3960275038738374
-1548.2626086215125,-1008.0277534372923,3.4000537217769846
-1549.8742877533368,-1008.4387186498128,3.3829596692129047
-1551.5051111695116,-1008.8739171573309,3.3855404125599033
-1553.1072428514772,-1009.2518756602002,3.3817068992699473
-1554.7471207467349,-1009.5741734590235,3.3788994558602288
-1556.3741267783507,-1010.0222799970823,3.3739526667283606
-1558.0797308548797,-1010.4013547863145,3.3797415792195271
-1559.6792931864647,-1010.7560920180807,3.3752118625491958
-1561.2804779451458,-1011.1153054343664,3.383010912970903
-1562.9331386096781,-1011.5705050759119,3.3693852631990855
-1564.5977463852562,-1011.8911253605048,3.3748670752981247
-1566.2050930350888,-1012.2975625493702,3.3705433431351692
-1567.8208871869106,-1012.6758855132904,3.3671952860882821
-1569.524171181977,-1012.9852226145949,3.3682015926488305
-1571.1317755717275,-1013.4038480142385,3.3585282835324266
-1572.7838492380822,-1013.76166024489,3.3624492718427952
-1574.3742691198058,-1014.0574724893595,3.3662305673707671
-1576.1089372442982,-1014.5120442490482,3.3677111733039053
-1577.7847284464674,-1014.8800414728061,3.358707590226925
-1579.424854841541,-1015.1354103615902,3.3637038814175053
-1581.0256240817378,-1015.5831925237086,3.3684950790521917
-1582.7041308332364,-1015.9287925212906,3.3594527421888514
-1584.4195388014405,-1016.2551210178967,3.3672061361533445
-1586.0470882535699,-1016.6284157364946,3.3776139216998611
-1587.7020753991001,-1016.9819240183382,3.3684164187418371
-1589.3992204355832,-1017.3735140940037,3.3652393090525514
-1591.0263767886777,-1017.7972746481806,3.3729735648626447
-1592.6895472047454,-1018.1400016812919,3.3725693251051574
-1594.3057910990867,-1018.5627806840806,3.3772863678783778
-1595.9974302688629,-1018.9632657444117,3.3753762987080504
-1597.6088827967822,-1019.3115344303131,3.3822453803107679
-1599.3167254387895,-1019.7422100562355,3.3825677416370779
-1600.9588067327654,-1020.1100410278334,3.3865155566972818
-1602.6718701297589,-1020.5631173482459,3.387219320429856
-1604.2958311428963,-1020.8762595746701,3.3867248616667314
-1605.9307583693933,-1021.3262442521485,3.379795721164923
-1607.602310965849,-1021.7362438908079,3.3843819576281793
-1609.2576229279896,-1022.1015482265118,3.3843692472760205
-1610.9597709734853,-1022.5229079428641,3.376430066086924
-1612.5562949773116,-1022.9638148131912,3.3835273412772278
-1614.2248418573881,-1023.2835526387079,3.3784741592943317
-1615.998485331583,-1023.7405438590941,3.3928351514597725
-1617.6046830603625,-1024.1828379698934,3.3855470363000437
-1619.2774184947232,-1024.5025343538555,3.3943728205380803
-1620.9248029343064,-1024.9529641610604,3.3846982631979636
-1622.5474028102772,-1025.3427742925983,3.3784180685066634
-1624.1472971460325,-1025.6875210694589,3.3800287184836839
-1625.8188333040118,-1026.0633458306329,3.3753632111909537
-1627.6017630154261,-1026.5169836237428,3.3621425961582725
-1629.2264529845584,-1026.8421588060078,3.3629304050809181
-1630.9198284620145,-1027.2274425431333,3.3612228635607595
-1632.5230862000942,-1027.4677189547967,3.3428792544397208
-1634.2154800602721,-1027.8597514178082,3.3463862845039372
-1635.8820358628232,-1028.1322341040877,3.3392797839529531
-1637.5412420906027,-1028.4867546400521,3.3364120155691661
-1639.2601215118732,-1028.8139448658612,3.3303434965966772
-1640.8579006366524,-1029.1156111803007,3.3315780751017856
-1642.5662400660058,-1029.3660145173062,3.3282033130095381
-1644.2498652134427,-1029.7133855902578,3.3199587681091147
-1645.854323111434,-1030.0264779533388,3.3061805930828019
-1647.5615015401772,-1030.2746104112753,3.3179683574806247
-1649.1298814770012,-1030.5097490724631,3.3115275742932329
-1650.7458512161545,-1030.8162452503957,3.3153089037099779
-1652.426154569868,-1031.0220988159576,3.2996604508853213
-1654.0305601688046,-1031.3265228932319,3.2997654044465863
-1655.7217593359319,-1031.5810626523216,3.2991296712791547
-1657.2969117891969,-1031.8110346384849,3.2880884975247784
-1658.9215042027813,-1032.0441012706308,3.2938570115997634
-1660.5079916429233,-1032.2220790058127,3.2976769971690221
-1662.1272097229014,-1032.4639826018545,3.2826158306585409
-1663.7569704433292,-1032.6870253775505,3.2787414963547077
-1665.3522427231524,-1032.9102607911695,3.2661408232593412
-1666.9628946445414,-1033.1197908231222,3.2732850187099238
-1668.5510271027563,-1033.3420823236288,3.2684744055344637
-1670.1551724507724,-1033.5210228077601,3.2610005595500433
-1671.7469965659084,-1033.6820960496652,3.2629309609735997
-1673.3063263959725,-1033.8882975666197,3.2621759941035169
-1674.8933032399682,-1034.107643729549,3.2600784552724877
-1676.4122697272937,-1034.2782192923687,3.250546084151607
-1678.0374482152351,-1034.3867445296421,3.2589297645495052
-1679.5833042946201,-1034.5775586187451,3.2496232942380745
-1681.1013232790833,-1034.7334992444678,3.2548161637227002
-1682.6357788793871,-1034.9623718074788,3.2471571079267001
-1684.1975643015271,-1035.0621189117169,3.2504964985271574
-1685.7681824476374,-1035.2471055823175,3.2544301749183711
-1687.4189411036609,-1035.4611387649165,3.2474031626321325
-1688.8684558790528,-1035.5115265414158,3.2290500874060699
-1690.4394110214041,-1035.6220097259222,3.2427954405284676
-1691.8952077431125,-1035.7955205594694,3.2333934037578036
-1693.4411799847373,-1035.9468738754022,3.2425335813873932
-1694.9726545742744,-1036.1028644001135,3.2328017342295796
-1696.5407019877935,-1036.2016646388686,3.2250802427249359
-1698.0092042416102,-1036.3261769111916,3.2147642431859129
-1699.5269558465882,-1036.4415131235703,3.2275031144284894
-1701.0675947892478,-1036.5385952446031,3.2336827490707627
-1702.4604593241058,-1036.7393790058541,3.2180659021515385
-1704.0158947073933,-1036.7990351187441,3.214777561875406
-1705.5088648806027,-1036.9340206190507,3.2174092486844921
-1707.0570947548736,-1037.0478479699073,3.2149590322330681
-1708.5123606294851,-1037.1204764718332,3.2164851574314373
-1709.9589993934292,-1037.2297607491737,3.2087321810538736
-1711.4789261282456,-1037.3646357931195,3.2031560735706663
-1712.9453011646217,-1037.4986810366688,3.2058589224234471
-1714.4549422582029,-1037.554536246992,3.2198569570575692
-1715.945618428053,-1037.7157099670139,3.2041073617483486
-1717.4040949446121,-1037.7109966790342,3.2207790628717921
-1718.9400021019205,-1037.8386028696968,3.2166659265962534
-1720.3939817324019,-1037.9337335617979,3.2124485235559037
-1721.8592465856389,-1038.0473543137537,3.2034143223649538
-1723.3744210806419,-1038.0917483572512,3.2009536428676291
-1724.811081487625,-1038.1770997194787,3.1996572943649353
-1726.2724917365185,-1038.2141871577469,3.2031542663454609
-1727.8047073372475,-1038.3330033269804,3.1900628631261698
-1729.3038786139034,-1038.4351619159243,3.2089147796885062
-1730.7163826362992,-1038.5132793161495,3.2072894465912651
-1732.2518943887644,-1038.6293346898003,3.1944108773008981
-1733.6250727457716,-1038.597670197023,3.1993765895985393
-1735.1575274459274,-1038.684000519921,3.1878383684250982
-1736.602706497127,-1038.8056726710422,3.181297661286465
-1738.0632027519162,-1038.8165299954912,3.1818172522625043
-1739.5060345280588,-1038.8538322842562,3.1839546610121783
-1741.0516917924313,-1038.9548418740803,3.1767268185687372
-1742.4952675095205,-1039.0006042399282,3.1888532496548554
-1743.9106306510976,-1039.0838705524554,3.1823263930104506
-1745.3609883380682,-1039.1686075885427,3.1826674407996891
-1746.8669837982691,-1039.2133060813444,3.1846685341993153
-1748.338096341038,-1039.2381480536806,3.1744280074655813
-1749.7616392139282,-1039.2858601015594,3.1766461251801701
-1751.2394006454351,-1039.2780730501941,3.1761243023506438
-1752.7436640836393,-1039.3648026796886,3.1686275379905955
-1754.1274725512112,-1039.4518133522629,3.177788948691088
-1755.6135402433911,-1039.4601759892946,3.172025409550348
-1757.0807562136104,-1039.4585016684421,3.1790262411506292
-1758.4855735432432,-1039.5259119691882,3.1767380745557507
-1759.9484580388475,-1039.5404021280247,3.1631685513679026
-1761.4341966496206,-1039.6224243412348,3.1704935055595591
-1762.9239869079192,-1039.5790829425566,3.1709790945325169
-1764.4009614317306,-1039.6713539032664,3.1650580366895311
-1765.8176339168124,-1039.661941753594,3.162802677271717
-1767.2547829072469,-1039.7001235031692,3.1582294922639651
-1768.6760356644797,-1039.8026589289432,3.1609376202190793
-1770.1104321442003,-1039.6975564361044,3.1606307584668785
-1771.5536079352094,-1039.7356462086129,3.1629714794913095
-1773.0604592975731,-1039.8250188286622,3.1639045315854371
-1774.4923751308256,-1039.8174428788923,3.148046342566571
-1775.9019022455145,-1039.8103415480632,3.1570157443029201
-1777.3922100035943,-1039.8612524449404,3.1590987829075017
-1778.8337508080228,-1039.8777682522029,3.152328128571412
-1780.2623562519793,-1039.8856091106311,3.157889060701923
-1781.7545615955651,-1039.8579996427898,3.1533847715301486
-1783.1677316720434,-1039.8702811486653,3.1557650599829192
-1784.6381175213471,-1039.8096586891295,3.1425536954458391
-1786.0692904456196,-1039.8417998420334,3.1536208782578843
-1787.5317986787447,-1039.8532678751719,3.1520499093305512
-1788.9542812917921,-1039.9028607736889,3.1368775856978477
-1790.3802218218452,-1039.9112942412085,3.1462045192572594
-1791.8843062944404,-1039.9009295913495,3.1382821948523696
-1793.2728565278594,-1039.812936882031,3.1402998882761524
-1794.7138024803226,-1039.8002888178444,3.1377222662149054
-1796.1547699887033,-1039.8277694460846,3.1333318742394827
-1797.6172824387249,-1039.7862391676354,3.1341537465263651
-1799.0277566219299,-1039.7799882883469,3.1327932761918582
-1800.4154075100412,-1039.7511498080416,3.1357408061532031
-1801.8802110724134,-1039.7270940333119,3.1185564912024404
-1803.3358743164415,-1039.6822377121034,3.1324459229122543
