%time,field.data
1449189533917386476,272990
1449189533944993058,263929
1449189534000071285,1313925
1449189534049665857,1388073
1449189534099241990,1438856
1449189534190856149,1660109
1449189534198806321,699997
1449189534245556677,356913
1449189534335400496,39732218
1449189534345095304,234127
1449189534462994643,335931
1449189534464356828,748158
1449189534494741699,235080
1449189534548904726,823021
1449189534627284801,1425028
1449189534644774453,240803
1449189534699361839,745058
1449189534750253223,1718045
1449189534796799362,528097
1449189534848964931,796080
1449189534898834677,968217
1449189534993257012,2854824
1449189534996133076,243187
1449189535045943038,284910
1449189535100361687,1618147
1449189535145322150,373125
1449189535199808684,890016
1449189535277310991,905990
1449189535306507438,360966
1449189535346055204,294924
1449189535399283754,1290083
1449189535450977477,766039
1449189535550358543,225067
1449189535550373629,203133
1449189535599878245,800848
1449189535649197363,877858
1449189535702449382,857115
1449189535766711459,841141
1449189535799034003,1045942
1449189535847345171,827074
1449189536014001268,4400015
1449189536025137880,257015
1449189536026215111,308037
1449189536044540347,185966
1449189536095427259,262022
1449189536148087585,883103
1449189536215693666,379086
1449189536246614632,306129
1449189536355984676,259161
1449189536358142214,358820
1449189536394807208,218153
1449189536450007242,1326084
1449189536495241762,231028
1449189536607880937,822067
1449189536616381459,1541138
1449189536668237491,206948
1449189536697589266,319957
1449189536748292079,803948
1449189536803012442,1585960
1449189536875882039,913858
1449189536974216323,606060
1449189536974950494,675916
1449189536997434359,257016
1449189537051154594,1527071
1449189537095098726,316858
1449189537144841920,255108
1449189537222322993,1313209
1449189537246547304,473976
1449189537298577381,763178
1449189537348022212,802994
1449189537480936592,257015
1449189537482723411,25977850
1449189537516296113,465870
1449189537544909806,207901
1449189537599830193,1202106
1449189537648474645,763177
1449189537737989093,896931
1449189537759113846,279903
1449189537797986663,253916
1449189537850099991,1227141
1449189537969229378,252008
1449189537969256197,311136
1449189537995969367,298976
1449189538045418669,371933
1449189538098161126,1061916
1449189538144851977,221968
1449189538233472734,880003
1449189538247052397,260114
1449189538300750283,1405954
1449189538379909229,1057864
1449189538398770280,850916
1449189538444782555,209093
1449189538501176314,1380921
1449189538596221637,391007
1449189538597280430,396967
1449189538644445641,103951
1449189538700590207,1735210
1449189538775251930,963927
1449189538796574192,526905
1449189538847339025,1073122
1449189538953605045,581980
1449189538962954558,368119
1449189539001630423,318050
1449189539093264414,1523971
1449189539129367048,1708031
1449189539145362378,357151
1449189539198933151,798226
1449189539249250721,905037
1449189539339568625,925064
1449189539368883522,257015
1449189539402703185,303030
1449189539471823422,849962
1449189539495325290,367165
1449189539555779623,540971
1449189539595403933,389814
1449189539645432638,483036
1449189539701434728,1296043
1449189539745179392,240087
1449189539814497139,218868
1449189539853368283,409127
1449189539898967094,812053
1449189540037156461,509023
1449189540038744928,318050
1449189540045213057,350952
1449189540094802040,252009
1449189540144871532,229120
1449189540199096861,1081944
1449189540257600385,792980
1449189540334993743,420094
1449189540344636028,305892
1449189540397641088,852108
1449189540456314468,1486063
1449189540497828682,905037
1449189540576128572,504017
1449189540594725914,219107
1449189540649648256,1357078
1449189540731272596,831842
1449189540750561920,904083
1449189540795074282,261068
1449189540849194847,944852
1449189540900837444,843048
1449189540947515723,922918
1449189540994984605,348091
1449189541074489404,335931
1449189541094821595,214100
1449189541149839482,941991
1449189541194752453,230074
1449189541294316504,1484871
1449189541295712213,302076
1449189541344895838,226021
1449189541398084441,983953
1449189541473761379,794887
1449189541494841430,234127
1449189541550017717,1123905
1449189541596180008,462055
1449189541644809932,222921
1449189541701333317,1490116
1449189541745868028,536918
1449189541857654304,267029
1449189541857681402,133038
1449189541895403514,205040
1449189541945518541,244141
1449189542074553375,779867
1449189542074891128,305176
1449189542094965190,243902
1449189542168762837,524044
1449189542194688756,244856
1449189542245520079,260115
1449189542302871221,896931
1449189542437100855,88838101
1449189542437115382,370979
1449189542444726403,229120
1449189542498488822,885964
1449189542553776855,623942
1449189542594742116,246048
1449189542718491643,489950
1449189542718522374,1339913
1449189542769772462,24398088
1449189542794698535,232935
1449189542855892906,247002
1449189542896125393,308990
1449189542974884289,283003
1449189542997047996,312090
1449189543051130288,1401186
1449189543096304745,427008
1449189543147311506,283003
1449189543197111131,410080
1449189543285608414,831127
1449189543296784974,229836
1449189543347499799,836849
1449189543428637205,29484987
1449189543448327417,840902
1449189543494761253,219107
1449189543550389552,1413107
1449189543597780491,313997
1449189543694893119,254869
1449189543694905969,136137
1449189543809969469,1579046
1449189543813397001,2063036
1449189543845792459,223160
1449189543899909673,1358985
1449189543993596161,804185
1449189543994982650,299930
1449189544044643152,236035
1449189544113970957,834942
1449189544157558060,234127
1449189544198424987,295877
1449189544278943880,6402016
1449189544295142587,237942
1449189544344710898,236034
1449189544397869887,597954
1449189544536170145,1063109
1449189544537794374,313044
1449189544547639482,228166
1449189544598442307,249148
1449189544644840103,281810
1449189544697524732,886917
1449189544748520041,767946
1449189544864064336,818968
1449189544864101212,208139
1449189544894633024,230074
1449189544944553614,225067
1449189544997771831,791073
1449189545049773412,603915
1449189545094916858,241041
1449189545191019297,1782179
1449189545195869634,412941
1449189545245672332,226021
1449189545300522878,1254082
1449189545348197374,910997
1449189545398146459,920058
1449189545554372741,761986
1449189545556215713,863791
1449189545557548563,653029
1449189545595482992,371933
1449189545649614174,1322031
1449189545748818402,226021
1449189545749255609,647068
1449189545797927716,794172
1449189545914177686,796080
1449189545915765318,1002789
1449189545944586580,285149
1449189545997949786,746965
1449189546044878655,253915
1449189546132864697,1003027
1449189546154076054,878096
1449189546194658027,216960
1449189546250188548,1369000
1449189546314188302,2162934
1449189546427077237,492096
1449189546427125288,272989
1449189546444806020,69857
1449189546494815170,211954
1449189546576682834,989914
1449189546634929904,225067
1449189546644838706,302076
1449189546720952570,786066
1449189546754389501,1287937
1449189546795090763,365973
1449189546849678147,1245022
1449189546899589519,829935
1449189547013949027,1618147
1449189547014190398,231981
1449189547046284980,432015
1449189547096344136,260115
1449189547148516408,1396180
1449189547210695261,230074
1449189547244461843,168085
1449189547346965093,801086
1449189547349921616,754118
1449189547411555706,337839
1449189547446360127,245810
1449189547532991251,2463102
1449189547565375810,219106
1449189547594396263,215053
1449189547654130949,271082
1449189547778969179,689030
1449189547779777100,369072
1449189547794647129,213861
1449189547850098871,1316071
1449189547894986142,243902
1449189547944759227,247001
1449189548075450975,869989
1449189548076102456,444889
1449189548094726332,247002
1449189548144824878,253915
1449189548315108812,643015
1449189548316103073,543833
1449189548318076787,686883
1449189548344905055,229835
1449189548399983844,1389027
1449189548444966935,248909
1449189548497573901,744105
1449189548548820916,862122
1449189548594531474,205040
1449189548698880213,977993
1449189548698901166,249148
1449189548744828789,223159
1449189548798776986,808001
1449189548850332421,910997
1449189548956336955,244141
1449189548956351203,141144
1449189548997380999,215053
1449189549082267485,1549006
1449189549095483690,373840
1449189549145244484,612020
1449189549200152860,1246929
1449189549244930058,221967
1449189549456991088,2751112
1449189549461993120,1003027
1449189549508236987,225068
1449189549565760498,518084
1449189549612104656,1616001
1449189549671351571,350952
1449189549721702386,391007
1449189549756716053,181913
1449189549846682237,17748832
1449189549856508345,190019
1449189549908448188,283956
1449189549974788741,895024
1449189550007469430,227928
1449189550065778239,2942085
1449189550120120339,393152
1449189550158975558,254154
1449189550214620340,2163172
1449189550310127734,238896
1449189550310492026,307083
1449189550356443393,211954
1449189550408821838,255108
1449189550465655875,905037
1449189550509594138,241041
1449189550569419344,264168
1449189550608105546,288963
1449189550660828448,847101
1449189550712982283,1270056
1449189550763449311,1432896
1449189550806838904,355959
1449189550857583622,896931
1449189550908626703,298977
1449189550966644410,1126051
1449189551112636996,822067
1449189551138916853,290871
1449189551138940878,332118
1449189551160085477,385999
1449189551206886676,252008
1449189551266038049,1179218
1449189551343283056,1573086
1449189551362127077,777960
1449189551406830524,231027
1449189551462580905,1029015
1449189551512049482,910997
1449189551560520727,771999
1449189551609260162,646829
1449189551659126276,738859
1449189551730447352,792027
1449189551756773322,258922
1449189551809986789,866175
1449189551914878334,867844
1449189551916564023,838041
1449189551957341552,304937
1449189552012675958,789165
1449189552062601298,513077
1449189552107883870,468970
1449189552165792346,319004
1449189552207683425,257969
1449189552265713705,416994
1449189552309001329,788927
1449189552360586378,813007
1449189552487923512,264883
1449189552488509620,335932
1449189552506393734,194073
1449189552566428180,207901
1449189552612770942,1393080
1449189552679196145,1420021
1449189552715554395,254155
1449189552757705006,336885
1449189552834944711,916958
1449189552885071473,262976
1449189552906522523,226975
1449189552966801693,2343178
1449189553016716139,366211
1449189553056642441,115871
1449189553120846130,1406193
1449189553174844057,1014948
1449189553207432275,241995
1449189553268578315,1317024
1449189553306717240,227928
1449189553360308967,843048
1449189553535186230,485897
1449189553535370332,221014
1449189553536510141,736951
1449189553556382486,187158
1449189553610470651,831127
1449189553711204403,1070976
1449189553713820378,1322031
1449189553756493399,130892
1449189553811583641,1150131
1449189553861278505,849008
1449189553909455298,592947
1449189553961418048,785112
1449189554044550398,989914
1449189554061771584,655175
1449189554107517621,257015
1449189554162740282,1066207
1449189554206714028,238895
1449189554325651770,263929
1449189554325875541,220060
1449189554375768192,432968
1449189554409035552,230789
1449189554460089247,850916
1449189554509229290,248909
1449189554560133805,804901
1449189554610221177,835181
1449189554661974403,732899
1449189554785868923,1920938
1449189554786284059,771999
1449189554806654802,221014
1449189554860618086,786066
1449189554913362498,2550125
1449189554960929716,766993
1449189555020592049,865936
1449189555056660041,76056
1449189555106709696,257969
1449189555160424905,715971
1449189555281131586,386000
1449189555281146113,305176
1449189555317392619,355959
1449189555356917475,256061
1449189555414714485,1054048
1449189555514261215,974894
1449189555514276301,1350879
1449189555557006593,247955
1449189555611194484,1335860
1449189555656553602,247002
1449189555822332785,761986
1449189555822353458,334978
1449189555823028682,362158
1449189555857212065,889063
1449189555914509850,1230955
1449189555964803953,1706839
1449189556014746334,1998901
1449189556057310682,344992
1449189556107474040,250101
1449189556162411469,1335860
1449189556240619733,763178
1449189556256642720,66041
1449189556338046918,884056
1449189556375224831,387907
1449189556408049114,258922
1449189556461924116,247001
1449189556521790942,857115
1449189556578075751,245095
1449189556607430876,229120
1449189556661686935,885010
1449189556749147491,1106023
1449189556758750388,435114
1449189556807464681,267983
1449189556864417450,4155874
1449189556906674497,243902
1449189556961454364,880957
1449189557026782500,250101
1449189557058095698,283003
1449189557106551577,254154
1449189557178649286,1020194
1449189557208261432,293016
1449189557283847850,861883
1449189557325702053,719070
1449189557357457208,231981
1449189557420544556,845910
1449189557464122720,261068
1449189557507419282,216961
1449189557560212866,803947
1449189557629654930,488043
1449189557657810744,475168
1449189557709207221,445842
1449189557801061354,233888
1449189557852417041,247001
1449189557856427607,296116
1449189557907665126,283003
1449189557962666808,1158952
1449189558010993900,784874
1449189558153257513,270843
1449189558153796967,380039
1449189558157020002,373125
1449189558206510091,223159
1449189558262083075,1738072
1449189558308503501,117778
1449189558395215915,292063
1449189558406545291,252962
1449189558483511776,808954
1449189558530449305,407934
1449189558556492280,137091
1449189558607259069,279189
1449189558660712510,1043082
1449189558814871772,649929
1449189558816647417,673056
1449189558817775214,504017
1449189558856445209,212908
1449189558914869672,1394033
1449189558981967866,2972842
1449189559007174700,224114
1449189559056724015,161886
1449189559106670865,252962
1449189559160988105,267029
1449189559206868237,254154
1449189559355341835,594854
1449189559358178514,1000881
1449189559358208406,354052
1449189559406582166,223159
1449189559461845894,1780986
1449189559524806131,1563072
1449189559556886186,305891
1449189559647261636,1467943
1449189559689781852,452995
1449189559774860018,417947
1449189559776309081,276088
1449189559806568198,216961
1449189559862405741,1121997
1449189559906920617,247955
1449189559960400320,818968
1449189560136556233,240088
1449189560136579979,1137018
1449189560143559073,907898
1449189560157242934,966072
1449189560209800453,876904
1449189560298399143,250817
1449189560351984447,1033068
1449189560357599685,262975
1449189560406580491,213862
1449189560461832764,860930
1449189560508817507,365973
1449189560560284943,1412153
1449189560611024910,859022
1449189560711478460,966788
1449189560711576517,876904
1449189560756888700,220061
1449189560810855894,753879
1449189560856706694,118017
1449189560906676732,309944
1449189560967172688,888825
1449189561008493304,463962
1449189561057254808,268936
1449189561106530904,239133
1449189561163312981,863076
1449189561211908543,702143
1449189561263541641,499964
1449189561385948535,244141
1449189561385976472,134945
1449189561406513722,231028
1449189561459859328,761986
1449189561518161433,958920
1449189561558654007,543117
1449189561626205049,555038
1449189561657583618,231982
1449189561710226904,918865
1449189561876435184,557899
1449189561876458650,458955
1449189561877701824,299931
1449189561906906091,217199
1449189561961831786,1136064
1449189562006797556,232220
1449189562060941590,885010
1449189562126911985,905037
1449189562160134923,802040
1449189562206571272,256061
1449189562261148319,857115
1449189562354814970,1492024
1449189562356667441,291109
1449189562406713467,234843
1449189562478039015,699043
1449189562507991144,410080
1449189562593521566,442028
1449189562607727563,389099
1449189562774172459,2581119
1449189562774602402,190019
1449189562774637881,226975
1449189562806735537,279903
1449189562861800357,1442909
1449189562936473815,226974
1449189562957140967,275850
1449189563015356745,202894
1449189563057221284,879049
1449189563106436477,252009
1449189563256863129,370979
1449189563257352857,401020
1449189563258840478,489951
1449189563306678408,213861
1449189563365033589,2910852
1449189563434807260,1060009
1449189563494884449,474214
1449189563506538445,199079
1449189563561590693,1402140
1449189563612481240,1482963
1449189563672114238,958920
1449189563737113560,218868
1449189563756542287,274897
1449189563814084517,1234055
1449189563910067664,1623153
1449189563910173544,649929
1449189563957413627,266075
1449189564022714105,1312971
1449189564057339456,386000
1449189564121658523,231027
1449189564157249639,227928
1449189564206455614,238896
1449189564364004120,398159
1449189564364028983,184059
1449189564365000058,331879
1449189564407493729,243902
1449189564460326148,860929
1449189564509695550,854969
1449189564634129521,824929
1449189564634167795,514984
1449189564657767720,194073
1449189564727051667,1524925
1449189564757397982,231027
1449189564808151361,281095
1449189564936896486,362158
1449189564938917416,316143
1449189564958474098,248909
1449189565012885760,1769065
1449189565056701385,180960
1449189565106554928,226021
1449189565211131909,230074
1449189565235550928,226021
1449189565256491582,102997
1449189565313451336,1340151
1449189565372931798,850916
1449189565418878699,373840
