%time,field.data
1449190734008439810,88930
1449190734062647258,1590014
1449190734107157943,303030
1449190734161861265,1047135
1449190734213662262,1055002
1449190734263154585,432968
1449190734313741182,1116037
1449190734453627118,976085
1449190734515007809,420094
1449190734517150543,673056
1449190734517978024,389814
1449190734556617022,133038
1449190734611578757,1435041
1449190734693473793,293017
1449190734706759289,286103
1449190734761434954,1049996
1449190734813094034,1260996
1449190734857689087,269890
1449190734913151163,1054049
1449190734960980985,1008987
1449190735117840031,791072
1449190735117879700,503778
1449190735118848259,540971
1449190735156552489,123978
1449190735211441030,1065016
1449190735259261352,370980
1449190735354998658,531197
1449190735356278710,260830
1449190735406645727,277996
1449190735475070906,409126
1449190735511270478,305891
1449190735566797367,2348900
1449190735648634025,514031
1449190735656954357,303030
1449190735711138057,291824
1449190735776068658,458955
1449190735806646563,293016
1449190735863108769,1065016
1449190735911283608,1376152
1449190735988994601,626087
1449190736016148891,258923
1449190736060410661,325919
1449190736106741969,292063
1449190736160506623,1049042
1449190736255413101,408173
1449190736257629863,1537084
1449190736306626590,293016
1449190736362968389,1727104
1449190736408966134,499964
1449190736614210137,1574040
1449190736616606244,692129
1449190736668606955,266075
1449190736720817221,1495122
1449190736788793739,592947
1449190736816488317,89884
1449190736872812237,1350164
1449190736931647649,403165
1449190736965583804,239134
1449190737015666986,277043
1449190737109117130,17148018
1449190737122805462,858069
1449190737168647042,420093
1449190737246206901,3121138
1449190737275555601,532866
1449190737316438171,306130
1449190737371374763,1451969
1449190737422957298,1085043
1449190737469822472,745058
1449190737519120637,1352072
1449190737569918713,944137
1449190737621789551,655889
1449190737698652673,952959
1449190737718966427,787020
1449190737769378699,1216889
1449190737819891825,2003908
1449190737870315831,834942
1449190737922728638,1060009
1449190737969108554,849962
1449190738053998952,2663136
1449190738066608376,284911
1449190738116737095,337839
1449190738165922675,304938
1449190738218424039,1123905
1449190738347393783,48990012
1449190738348870228,683069
1449190738371538752,324011
1449190738420807024,1362801
1449190738471194713,917912
1449190738572440823,1045942
1449190738594444173,880003
1449190738617105158,618935
1449190738676407108,1601934
1449190738788572202,209093
1449190738789539084,519037
1449190738816487201,272036
1449190738865855207,301123
1449190738921444396,2377987
1449190738966886763,299930
1449190739020398593,1066924
1449190739069835881,1027107
1449190739137769100,405073
1449190739165967094,302076
1449190739248915066,1760960
1449190739268514485,566006
1449190739320205970,1003981
1449190739372198053,1024007
1449190739420356130,1060962
1449190739465907170,249863
1449190739523936333,1655101
1449190739572435513,1497030
1449190739621400396,1049041
1449190739669435831,1166820
1449190739809450832,310183
1449190739812190845,686884
1449190739815805550,344992
1449190739865666078,282049
1449190739920553780,1072168
1449190739973580910,1016140
1449190740035843293,277996
1449190740066580717,460863
1449190740115952358,303030
1449190740172887526,1017094
1449190740216416522,82016
1449190740265553772,295162
1449190740315914363,297069
1449190740369044860,859022
1449190740464025087,1070977
1449190740468047665,752925
1449190740518617500,766039
1449190740574824365,274181
1449190740619250401,437975
1449190740688321472,1020909
1449190740720875609,792027
1449190740770615449,1125097
1449190740863343156,45472145
1449190740874812491,3208876
1449190740917995912,342131
1449190740971223627,926971
1449190741063077469,453949
1449190741073565406,795842
1449190741120060141,432014
1449190741169637672,317097
1449190741222310568,946999
1449190741269369340,959873
1449190741319307531,1847982
1449190741534386542,1105070
1449190741535837564,952005
1449190741585784696,267982
1449190741643178303,3185988
1449190741686486879,289917
1449190741774920749,384093
1449190741785096617,218153
1449190741835119457,258922
1449190741885792379,267028
1449190741939227381,652074
1449190741985720161,217915
1449190742040514278,2812862
1449190742085712759,303983
1449190742163380731,553131
1449190742186372759,263929
1449190742235146277,281811
1449190742287998525,833035
1449190742435286243,2053023
1449190742436812135,499010
1449190742439063258,361920
1449190742485538155,265121
1449190742543265883,3915072
1449190742585741393,170946
1449190742796947830,686884
1449190742798137369,494957
1449190742848316945,325918
1449190742904684164,1028061
1449190742965538549,207901
1449190743016000824,257969
1449190743048993568,412941
1449190743104258133,1888037
1449190743153255422,1158953
1449190743198960112,399113
1449190743275983870,483036
1449190743298189762,275851
1449190743356443816,1900911
1449190743401924176,1013994
1449190743454411014,1243830
1449190743501127009,689983
1449190743586024670,904084
1449190743600463656,747204
1449190743650422519,968933
1449190743697892519,125170
1449190743747866748,221014
1449190743868208857,761986
1449190743868242940,597000
1449190743898516900,127077
1449190743952631878,1085996
1449190744002954195,517845
1449190744056497872,531912
1449190744098226360,302076
1449190744154166151,1155138
1449190744203966894,1217126
1449190744258830571,1156092
1449190744337428830,1065015
1449190744351813898,1353979
1449190744398758132,411033
1449190744453216730,1662970
1449190744501660876,1173974
1449190744551942685,1966953
1449190744616244435,271082
1449190744648817008,294924
1449190744774292173,2525091
1449190744775383653,1152993
1449190744802846639,401974
1449190744856271587,1188040
1449190744902087745,1115084
1449190744955922805,411987
1449190744998813725,18120
1449190745048693808,44108
1449190745101216964,1065969
1449190745153488691,1049996
1449190745272313561,272036
1449190745303496283,216961
1449190745314507474,349045
1449190745349730111,319957
1449190745405433841,962973
1449190745451779115,1023054
1449190745614148354,1050949
1449190745615323923,504017
1449190745616926641,339985
1449190745648875955,310183
1449190745706319568,1637220
1449190745749782914,478030
1449190745802312215,1131057
1449190745856164310,365972
1449190745898948519,400066
1449190745953586468,1204014
1449190746002284278,1002074
1449190746050908055,1133919
1449190746099075071,307083
1449190746162204605,289917
1449190746197746550,25034
1449190746251325986,1257181
1449190746336160236,269174
1449190746348475205,277996
1449190746430800470,5501032
1449190746454021301,1785040
1449190746498102880,15974
1449190746553369961,1066923
1449190746602748024,1229047
1449190746687551260,1170874
1449190746698312964,180006
1449190746813913130,1003027
1449190746813935200,863075
1449190746847988411,12875
1449190746903323935,1137018
1449190746949422532,313997
1449190747007428508,1123190
1449190747053314786,895977
1449190747098213508,311137
1449190747152089072,1024961
1449190747202615884,1101017
1449190747354131789,1211882
1449190747356408615,266075
1449190747413208847,272989
1449190747414510689,326872
1449190747448781807,293970
1449190747502254246,1018048
1449190747551560512,1011848
1449190747598330424,261069
1449190747681858078,111103
1449190747717841143,327111
1449190747748088844,152826
1449190747798374843,193119
1449190747852564133,1428127
1449190747903214144,1135826
1449190747953031649,993014
1449190748001357903,751972
1449190748083282559,1022816
1449190748194161179,341177
1449190748194182690,235796
1449190748198335452,395059
1449190748248961161,277042
1449190748303243758,1803160
1449190748348782226,281096
1449190748401230513,1024008
1449190748495479083,5132913
1449190748498437281,269890
1449190748547905300,41962
1449190748601891491,1065016
1449190748683461910,1922130
1449190748699893891,651836
1449190748933218796,1065015
1449190748939591952,1605033
1449190748990254817,1214028
1449190749039815863,1047850
1449190749091405661,780106
1449190749134571760,319958
1449190749187464516,1164913
1449190749254622213,1019955
1449190749288739680,151873
1449190749333855189,260115
1449190749388680035,2050877
1449190749433512269,293970
1449190749487333355,1175165
1449190749537622149,296115
1449190749635897766,777960
1449190749637263024,776052
1449190749683451576,445128
1449190749737507050,1203060
1449190749785026777,1029015
1449190749856121009,1305819
1449190749953583399,1581907
1449190749954578497,409842
1449190750007311172,365973
1449190750033714530,380993
1449190750083753012,305891
1449190750137165946,1049042
1449190750185721277,576973
1449190750248080320,422000
1449190750286344402,557184
1449190750334539354,291109
1449190750393115794,1038789
1449190750437730682,1027107
1449190750576604750,1239061
1449190750576625982,240088
1449190750583949265,316143
1449190750633957297,266075
1449190750688667324,946999
1449190750734579304,357151
1449190750787287120,859022
1449190750834434173,1143933
1449190750884334092,305176
1449190750953928971,292063
1449190750983325163,262022
1449190751040362860,1066923
1449190751085831488,308991
1449190751133610744,294924
1449190751184804961,296116
1449190751247226581,1389980
1449190751286630752,269890
1449190751336879317,1024008
1449190751386423323,1115084
1449190751532451937,267029
1449190751534246020,748158
1449190751535824434,380040
1449190751588614385,438929
1449190751639057945,1472950
1449190751684058916,298023
1449190751737070961,700951
1449190751824837976,438928
1449190751834004790,276089
1449190751883756644,319004
1449190751938803305,1030922
1449190751986735933,679016
1449190752035246009,287056
1449190752083672834,360012
1449190752214235516,614881
1449190752275012236,438929
1449190752276083881,546932
1449190752284318168,247002
1449190752333814681,253201
1449190752388092250,1250982
1449190752438265107,1071930
1449190752494465825,1716137
1449190752533631139,269174
1449190752588558511,824928
1449190752640303076,872135
1449190752820534941,1060009
1449190752820628528,767946
1449190752821985679,395060
1449190752834462389,720977
1449190752889055361,952959
1449190752934598860,793934
1449190752983631627,293017
1449190753114292919,49099206
1449190753115709581,472069
1449190753133864409,328779
1449190753183647273,385046
1449190753242100791,1077890
1449190753339011992,461102
1449190753355100344,371933
1449190753412282196,291109
1449190753441646822,1775980
1449190753494268594,319005
1449190753539936968,539065
1449190753587834117,997781
1449190753638785564,1044035
1449190753684417062,333071
1449190753738317209,1109838
1449190753809839985,1226186
1449190753839056269,1052141
1449190753894707476,984907
1449190753933805462,272036
1449190753988824745,1316071
1449190754034270465,315904
1449190754088128428,1619816
1449190754156586010,519038
1449190754192878055,326157
1449190754234224928,314951
1449190754289846245,1223087
1449190754336787126,914097
1449190754388311273,831843
1449190754435642704,473022
1449190754486629913,463009
1449190754537910453,993013
1449190754585234065,289917
1449190754639925095,1085043
1449190754687528631,999928
1449190754737971354,988007
1449190754815767275,1189948
1449190754914925129,286818
1449190754914968151,260115
1449190754933461843,264883
1449190754992410117,1775027
1449190755041276384,1588106
1449190755086838599,1055956
1449190755140133641,1318932
1449190755184730370,308036
1449190755239058504,2160072
1449190755292496860,871181
1449190755360295142,298977
1449190755383504793,297069
1449190755434198110,320911
1449190755487453202,1244069
1449190755567187917,1026869
1449190755586286993,284910
1449190755695284928,376940
1449190755743276777,263929
1449190755744088612,276089
1449190755783251130,232935
1449190755841970607,1079083
1449190755891299221,1330137
1449190755998459210,535011
1449190755999513813,676155
1449190756034722478,343084
1449190756083402967,298023
1449190756147289019,1621962
1449190756183708729,288010
1449190756235221703,303030
1449190756349200999,2224922
1449190756355639242,358104
1449190756383183525,236988
1449190756437359964,1000166
1449190756494083933,293016
1449190756533879495,230074
1449190756586682574,428200
1449190756656143079,430823
1449190756684495003,293970
1449190756739778568,1523018
1449190756789985508,646115
1449190756839338707,269890
1449190756884985570,730037
1449190756933885639,312090
1449190756993439578,1312018
1449190757135992605,32705069
1449190757137291095,635862
1449190757138629534,528097
1449190757185000516,184060
1449190757238054746,638962
1449190757284583842,149012
1449190757341648358,2298832
1449190757392787819,1065969
1449190757516170819,314951
1449190757517746438,320196
1449190757555660754,289917
1449190757589232897,503063
1449190757639357424,977039
1449190757690188187,2454042
1449190757794297787,864982
1449190757796469014,697136
1449190757836240828,363112
1449190757887965838,1119852
1449190757934373410,324964
1449190757987585481,1191139
1449190758044494109,450134
1449190758088807285,305891
1449190758134068903,329971
1449190758215264428,449896
1449190758233672063,285864
1449190758289366016,2017975
1449190758336277285,773192
1449190758385313684,564099
1449190758438311202,1002073
1449190758520632000,302077
1449190758539045232,48875
1449190758586873380,950098
1449190758641255710,1002789
1449190758712586563,274182
1449190758749609985,509024
1449190758789648035,1251936
1449190758838552015,1943111
1449190758902355095,844001
1449190758935484166,371933
1449190758983378801,255108
1449190759037771748,1039982
1449190759084526014,326872
1449190759138311621,988961
1449190759189123664,546932
1449190759300168787,482083
1449190759300210692,226021
1449190759333365456,270844
1449190759423756001,1220942
1449190759435296573,546932
1449190759491051704,597954
1449190759536773996,422955
1449190759595004020,301123
1449190759633346045,267982
1449190759698456835,928164
1449190759734274236,215054
1449190759788906039,1238108
1449190759834310412,307083
1449190759910628771,427962
1449190759935916345,387192
1449190759985889455,373125
1449190760079680424,818014
1449190760095266487,375986
1449190760133663545,286102
1449190760184242319,354052
1449190760237835442,1030922
1449190760284545011,282049
1449190760343998657,1313925
1449190760496890703,527859
1449190760498354858,457049
1449190760499441589,602007
1449190760533436699,264883
1449190760598317013,1106978
1449190760634317677,284195
1449190760693199741,2344131
1449190760744891506,773906
1449190760788982587,629902
1449190760836147798,396013
1449190760912946947,1111984
1449190760934512535,302077
1449190760984505200,333070
1449190761036644230,346899
1449190761094911410,1030922
1449190761133414629,289917
1449190761186920313,1061916
1449190761282871897,427007
1449190761284456735,644922
1449190761335303138,292063
1449190761393516123,6122828
1449190761433545789,277043
1449190761488693023,1064062
1449190761538553551,1258134
1449190761664685505,470161
1449190761665688705,1209975
1449190761684629938,272035
1449190761734467277,293016
1449190761783677722,263930
1449190761836969132,1085042
1449190761934078680,620842
1449190761934100471,525952
1449190761983420706,277996
1449190762038998998,1437903
1449190762085209341,570059
1449190762294048448,554085
1449190762295930532,494003
1449190762296915574,515938
1449190762298145340,364065
1449190762333379709,251055
1449190762389137633,1989126
1449190762433694694,279903
1449190762487841239,1416921
1449190762537332725,1073837
1449190762590357062,1242161
1449190762655034835,1202106
1449190762686214776,875234
1449190762742782022,283957
1449190762787206102,1026869
1449190762857389321,505924
1449190762887394256,440120
1449190762933995150,338078
1449190763015536240,-973542928
1449190763033597194,286817
1449190763083472806,303030
1449190763135469917,296116
1449190763230294255,523091
1449190763233535172,237942
1449190763283388996,269889
1449190763337688357,856876
1449190763389058014,1205921
1449190763436409564,721931
1449190763486057214,702858
1449190763536741030,787973
1449190763595255729,745058
1449190763636048622,442982
1449190763688928250,1049042
1449190763735041931,944853
1449190763797170494,437021
1449190763833416445,280857
1449190763889884795,1369953
1449190763998316464,282049
1449190763998578229,827074
1449190764060086320,497103
1449190764085978992,391960
1449190764133403454,274181
1449190764224923463,1132012
1449190764275670130,452995
1449190764334169754,2197027
1449190764335471036,524044
1449190764384495702,278950
1449190764438092459,1111030
1449190764486879385,429869
1449190764537087443,1008034
1449190764590355386,1096010
1449190764637095963,864982
1449190764817482839,327110
1449190764818700036,1564980
1449190764821669973,656843
1449190764834616879,257969
1449190764888603068,2295970
1449190764934406655,745058
1449190764983502280,349999
1449190765057202148,309945
1449190765084366216,303984
1449190765136462783,530958
1449190765235020559,1019001
1449190765236321004,446081
1449190765283544883,292063
1449190765356965389,291824
1449190765390196703,515937
1449190765433315873,265121
1449190765535385264,50221205
1449190765536270853,432969
1449190765584091741,287056
1449190765671448932,1754046
1449190765716628975,232935
1449190765733367137,277996
1449190765801556249,935793
1449190765957447261,399113
1449190765958523381,607014
1449190765959910993,542879
1449190765987146040,370025
1449190766040824928,2114058
1449190766092948871,2213001
1449190766155571635,1292944
1449190766185738877,376940
1449190766235949448,1257897
1449190766376219787,495911
1449190766377141134,411987
1449190766384080565,267982
1449190766437943277,1064062
1449190766490497162,2023935
1449190766537185779,668049
1449190766597375832,1747847
1449190766640932485,741005
1449190766754821813,747919
1449190766755444239,263930
1449190766784490395,272036
1449190766834547594,284910
1449190766934148522,24832964
1449190766936127824,257015
1449190766988523588,370979
1449190767037043443,523090
1449190767087856605,1216173
1449190767137888941,1019955
1449190767276072174,429153
1449190767277336297,395059
1449190767283340952,215054
1449190767334288485,257015
1449190767389202166,1960993
1449190767510353318,1059055
1449190767510404442,843048
1449190767533584483,303030
1449190767592786980,7781982
1449190767635275341,1021147
1449190767686398318,789165
1449190767735523556,567198
1449190767801816618,1164913
1449190767835257461,717879
1449190767995657196,386953
1449190767996746438,582934
1449190767997960556,245094
1449190768033709778,283002
1449190768083461911,296116
1449190768211216696,50200939
1449190768211231223,274897
1449190768233284583,270129
1449190768320514386,1395941
1449190768338497398,1525164
1449190768383653417,288964
1449190768439195950,1037121
1449190768487002026,1197099
1449190768596448908,892162
1449190768597565528,372886
1449190768634324661,463008
1449190768693659018,1003027
1449190768743341029,916958
1449190768783431042,257969
1449190768834556255,311852
1449190768888701684,1801014
1449190768934404698,307084
1449190769015316660,-968756914
1449190769076287536,406981
1449190769083460235,287056
1449190769133991238,265121
1449190769188081633,1554966
1449190769254611596,544786
1449190769291182725,313997
1449190769364602671,1035929
1449190769391018598,341893
1449190769434810476,288963
1449190769489365734,1123905
1449190769537609855,1010179
1449190769594854559,3163099
1449190769638681080,1164913
1449190769690988006,272990
1449190769733307353,247956
1449190769783394444,307083
1449190769834242527,301123
1449190769916111590,963927
1449190769933492292,262976
1449190770035537663,427961
1449190770037641004,1428128
1449190770083448781,277996
1449190770134272559,285149
1449190770337443073,1111031
1449190770338810844,743866
1449190770390281074,519991
1449190770443453195,2108097
1449190770515562638,1369954
1449190770539148597,293016
1449190770596086002,1538992
1449190770639293169,360012
