%time,field.data
1449189603352188098,918150
1449189603398061805,243902
1449189603448862954,255823
1449189603497860802,219106
1449189603615507596,863791
1449189603634414470,1806020
1449189603653221050,414848
1449189603716103065,232935
1449189603747948172,215054
1449189603814862264,329018
1449189603847832936,195027
1449189603897821970,248909
1449189603989431934,1273155
1449189603997974644,230074
1449189604048879158,258208
1449189604100275075,291110
1449189604151147462,829935
1449189604202648421,887871
1449189604284877306,599861
1449189604297976180,256062
1449189604347921634,197172
1449189604405700486,821829
1449189604453267703,531912
1449189604502119164,1072884
1449189604553952847,969887
1449189604629592909,248909
1449189604713877339,608921
1449189604715263274,356913
1449189604752542889,272989
1449189604801660865,759124
1449189604868840910,936032
1449189604922016665,3381014
1449189604957891615,1003027
1449189605006824649,1414060
1449189605056934928,810862
1449189605103543646,882148
1449189605153532961,845909
1449189605203643796,211954
1449189605249295131,682116
1449189605314876651,330925
1449189605348763080,242948
1449189605402347545,799895
1449189605452026486,423908
1449189605502199342,1102925
1449189605577952265,859022
1449189605601521182,798941
1449189605676218108,359059
1449189605703363174,204802
1449189605809719716,32547951
1449189605810301074,226975
1449189605850315933,233888
1449189605917184768,663042
1449189605947933085,248909
1449189606001141805,783920
1449189606049110752,424146
1449189606103577450,1049042
1449189606148057964,261068
1449189606215504531,233173
1449189606249049011,272989
1449189606333384590,1046181
1449189606348819792,267028
1449189606422515466,214100
1449189606447784326,205040
1449189606498162237,217915
1449189606578928085,540018
1449189606600074911,453949
1449189606658966193,227928
1449189606697893205,216960
1449189606747821901,216961
1449189606814373931,2218008
1449189606853054549,539064
1449189606902993017,585079
1449189606953520110,1839876
1449189607002195570,863791
1449189607110122695,265121
1449189607110550403,286817
1449189607151384362,767947
1449189607205205170,828028
1449189607294539148,228882
1449189607298625702,996113
1449189607377593838,219822
1449189607415192194,389099
1449189607451867526,308037
1449189607514646175,875950
1449189607557786574,896930
1449189607640313539,509977
1449189607655535590,353813
1449189607701947634,202179
1449189607751275132,846148
1449189607801684891,839948
1449189607955276476,355959
1449189607956340857,478029
1449189607957718966,308037
1449189607997882450,240088
1449189608061332695,945091
1449189608098177041,260114
1449189608165463249,1853942
1449189608207786504,682116
1449189608342767629,930786
1449189608345265711,740051
1449189608347476606,181914
1449189608397892509,216961
1449189608452711208,1287937
1449189608501845664,823021
1449189608551817379,1055955
1449189608614860592,209808
1449189608650432703,339985
1449189608698039035,236988
1449189608757514194,771999
1449189608801686006,804186
1449189608853169646,897169
1449189608900851964,550985
1449189608947938675,192880
1449189609002166517,849009
1449189609051210180,244141
1449189609100384027,350953
1449189609180644234,221968
1449189609275145343,589848
1449189609276327617,232935
1449189609297737601,210046
1449189609352302637,1407147
1449189609402868840,783921
1449189609451338687,889778
1449189609501828344,759125
1449189609549150281,294208
1449189609613544218,848055
1449189609695936813,412941
1449189609698045461,188112
1449189609748604681,360012
1449189609801727633,787973
1449189609869803883,241995
1449189609898002997,200033
1449189609951070357,747919
1449189609998258198,275851
1449189610048722434,267029
1449189610101573564,810862
1449189610153895018,1007080
1449189610284537879,962973
1449189610284588165,1529932
1449189610298347175,219106
1449189610349085747,221014
1449189610397824344,248909
1449189610454998370,891924
1449189610506214377,716925
1449189610613249494,863075
1449189610615095817,509023
1449189610654237087,509977
1449189610697709659,219822
1449189610748039245,231028
1449189610801956434,823975
1449189610953867919,1838207
1449189610955785203,292063
1449189610956501495,288963
1449189611001655558,221014
1449189611059015919,558853
1449189611104210212,265122
1449189611153346066,817060
1449189611202564610,905037
1449189611252128451,796080
1449189611301337779,245810
1449189611380122102,241995
1449189611397774056,231028
1449189611451081950,943899
1449189611550558001,787974
1449189611554158739,535965
1449189611597747799,223160
1449189611651020769,982046
1449189611741026626,383139
1449189611747822738,170946
1449189611802650656,817060
1449189611853345925,1510144
1449189611899002845,322104
1449189611948073050,226975
1449189612003944397,862122
1449189612052812897,1018047
1449189612117732878,251055
1449189612183308813,247956
1449189612205855531,206948
1449189612247961442,236988
1449189612298018922,252009
1449189612352936237,1707077
1449189612514381240,518084
1449189612516004922,59445143
1449189612517128542,394106
1449189612547858775,211000
1449189612603842149,846147
1449189612652167284,879050
1449189612754566614,194073
1449189612755284861,219107
1449189612797860940,216007
1449189612872134348,758886
1449189612906904128,844001
1449189613000860762,460148
1449189613001843568,492096
1449189613048043297,253916
1449189613102664485,160932
1449189613150871168,777006
1449189613250041597,325918
1449189613250586638,405073
1449189613297987634,228167
1449189613350215500,245094
1449189613401198235,779867
1449189613468403147,3845930
1449189613497893206,227213
1449189613554224388,766039
1449189613608487714,341893
1449189613647985178,190973
1449189613697984559,228882
1449189613752050091,855207
1449189613833343385,1013994
1449189613871942423,217199
1449189613955098802,247002
1449189613956400923,250101
1449189613997895022,270843
1449189614056040122,1187086
1449189614108925056,1605987
1449189614160832492,545979
1449189614197917092,213861
1449189614248797581,285863
1449189614301255366,879049
1449189614348566686,52928
1449189614402328826,844955
1449189614451457696,824928
1449189614511893307,205040
1449189614549295268,293017
1449189614599194350,275136
1449189614734367953,582933
1449189614734661007,586986
1449189614766853090,190974
1449189614798679200,222922
1449189614849853581,285149
1449189614897843201,202894
1449189614954306243,1442194
1449189614997856470,197888
1449189615086387556,864029
1449189615098486579,296116
1449189615147976668,228882
1449189615205833183,796795
1449189615254226204,745058
1449189615302701359,905990
1449189615347895931,211954
1449189615403153792,869989
1449189615451526420,869036
1449189615498827124,254154
1449189615552754928,401974
1449189615600871938,247002
1449189615651069099,837803
1449189615700539912,164985
1449189615747843968,196218
1449189615816730661,689984
1449189615847861139,226974
1449189615901364878,879049
1449189615951399169,473976
1449189615998837600,418187
1449189616048294165,35047
1449189616113972902,11991977
1449189616148056566,253916
1449189616201238464,877142
1449189616251392325,416994
1449189616332356805,258208
1449189616357169733,213146
1449189616415990060,371933
1449189616447856679,203133
1449189616502516140,833988
1449189616548192896,241994
1449189616712787323,957965
1449189616714654594,335931
1449189616715494084,545978
1449189616747854856,221014
1449189616801624827,798941
1449189616848620464,200987
1449189616901528305,773906
1449189617016203487,683069
1449189617017383526,412941
1449189617051027193,354767
1449189617098001880,257969
1449189617152262127,1162052
1449189617259503126,220776
1449189617260531190,488043
1449189617297861078,227928
1449189617355141543,1407147
1449189617398630870,205994
1449189617456815640,984907
1449189617501658769,569106
1449189617553146877,1077890
1449189617602598973,591040
1449189617652638854,276804
1449189617700700547,375986
1449189617755208313,1235008
1449189617833810481,840902
1449189617851059321,1166105
1449189617898086806,225783
1449189617964023958,1336813
1449189617997861777,220061
1449189618056838826,1821995
1449189618154337810,252962
1449189618154359042,138044
1449189618197896699,234843
1449189618257835323,1939058
1449189618304243176,263929
1449189618352737607,789881
1449189618401626502,845909
1449189618454425672,779151
1449189618500460013,284910
1449189618553901162,814914
1449189618603061042,890016
1449189618649992426,566959
1449189618754711605,2094031
1449189618766818726,221014
1449189618802677195,356197
1449189618852774903,1064062
1449189618935142630,308037
1449189618947993988,204086
1449189619001482070,773907
1449189619058347395,487089
1449189619098592174,391006
1449189619148490698,232935
1449189619202469346,920058
1449189619252299981,1344919
1449189619312414603,261068
1449189619347798991,252962
1449189619397736622,219822
1449189619510105919,473977
1449189619510298402,439883
1449189619552040864,236988
1449189619602781677,901937
1449189619652866534,865221
1449189619701307048,241995
1449189619754293112,973940
1449189619800236382,747919
1449189619848098890,225067
1449189619901982553,925064
1449189619954285848,2034187
1449189619997621245,216008
1449189620053276642,806093
1449189620134385273,267982
1449189620172577839,463009
1449189620197705333,200987
1449189620247745492,185966
1449189620302143467,838995
1449189620375126766,2478123
1449189620398065435,247956
1449189620451236718,824928
1449189620502610566,879050
1449189620553554471,3452778
1449189620601035925,584125
1449189620653430294,619173
1449189620701165131,785113
1449189620795480754,392914
1449189620797998112,293017
1449189620849376147,203848
1449189620902929599,1312971
1449189620959197086,9874105
1449189621030279023,449896
1449189621047924286,245094
1449189621101128254,962019
1449189621148307155,257015
1449189621334283865,900984
1449189621336267079,366211
1449189621337421974,404835
1449189621347689199,194073
1449189621406237423,821829
1449189621454227601,549078
1449189621501434717,419855
1449189621574842091,766039
1449189621598873917,391007
1449189621669169164,400067
1449189621743341444,446081
1449189621748128643,531912
1449189621797715670,198126
1449189621853076338,793934
1449189621904657195,220776
1449189621951161988,1070023
1449189622006912090,1786947
1449189622079102271,452995
1449189622098712863,254155
1449189622149143853,230074
1449189622235141655,9468079
1449189622247896629,203132
1449189622304816712,784874
1449189622355107181,5280972
1449189622416105994,446082
1449189622534949035,581980
1449189622537780679,988960
1449189622548212450,318051
1449189622601924585,898123
1449189622652375409,913859
1449189622698021714,247002
1449189622751928286,720978
1449189622833860758,942945
1449189622856773454,320911
1449189622897882870,220060
1449189622948851638,226975
1449189623001701931,834942
1449189623057171271,920058
1449189623098429587,395060
1449189623151459790,1171112
1449189623198739821,227928
1449189623249468336,241995
1449189623304145678,556946
1449189623349231294,246048
1449189623401156609,797033
1449189623450109201,412941
1449189623497848507,227928
1449189623548040362,230789
1449189623604623809,1404047
1449189623649530355,341892
1449189623707477106,1246929
1449189623747935880,206948
1449189623803016622,838995
1449189623853133886,860215
1449189623914514590,1306057
1449189623947928895,229835
1449189624003140660,857115
1449189624052028439,1149893
1449189624102389867,792981
1449189624156407905,550032
1449189624199106628,313997
1449189624251077199,941038
1449189624305305042,1370907
1449189624456517569,538826
1449189624457573008,610828
1449189624458092067,293970
1449189624497828645,177860
1449189624560209507,798941
1449189624622142236,334978
1449189624649948286,258923
1449189624754706851,271797
1449189624755803639,476837
1449189624798530855,231027
1449189624854490484,957966
1449189624906623645,766039
1449189624948006559,242949
1449189625003557194,514030
1449189625053351791,1832962
1449189625098396621,232935
1449189625148248768,250817
1449189625202368775,818015
1449189625248952070,229120
1449189625305002490,788927
1449189625446282456,2025843
1449189625450622393,298023
1449189625450642508,977993
1449189625497791797,179053
1449189625553309188,1883030
1449189625598081917,136137
1449189625672902319,854969
1449189625713175873,789881
1449189625761088667,215769
1449189625797800316,208855
1449189625851847969,1250028
1449189625898320076,205040
1449189625947821619,238180
1449189626000690906,856876
1449189626052465082,668049
1449189626098788571,259877
1449189626154092807,2304077
1449189626205279200,838995
1449189626252657009,1713992
1449189626325500350,378132
1449189626347997894,218869
1449189626401785459,792980
1449189626452182926,849009
1449189626504798832,784159
1449189626582704539,358820
1449189626614622567,294924
1449189626651947423,245094
1449189626701484724,839948
1449189626749025403,240802
1449189626802450348,850915
1449189626891723987,231981
1449189626897719999,196933
1449189626951424869,205040
1449189627030469831,1435042
1449189627049754685,478029
1449189627098018361,269890
1449189627273432824,517130
1449189627276075063,983954
1449189627277042505,392914
1449189627297743466,214099
1449189627351545276,967025
1449189627402187188,854016
1449189627515442081,238895
1449189627516068698,485897
1449189627547643939,195980
1449189627605799378,1630068
1449189627649212158,241041
1449189627755993328,831842
1449189627756035233,244140
1449189627797918764,238895
1449189627853865543,882149
1449189627898584912,247956
1449189627975042396,874042
1449189628106097879,937939
1449189628108055113,247955
1449189628108773360,177860
1449189628153491613,210047
1449189628208325957,812053
1449189628252632984,1070977
1449189628412105494,364065
1449189628413196135,56864977
1449189628414628159,385046
1449189628447856393,221014
1449189628505368177,756979
1449189628548292907,226975
1449189628605749931,953912
1449189628654476233,232935
1449189628775005798,1025915
1449189628776068783,367165
1449189628797747795,194073
1449189628855354838,850916
1449189628901968024,879050
1449189628953090444,1545906
1449189628999508635,241995
1449189629053500972,663996
1449189629101442260,712871
1449189629152175244,1099110
1449189629198912748,230073
1449189629252442737,254870
1449189629303103644,918865
1449189629359539309,866890
1449189629407090323,980139
1449189629495070220,285864
1449189629497947680,364065
1449189629547907383,222922
1449189629604080444,857830
1449189629653675574,481844
1449189629782481890,247002
1449189629783670868,513077
1449189629801641028,818014
1449189629855768858,329018
1449189629898850869,288010
1449189629952097581,918150
1449189630000734210,365973
1449189630050753136,883102
1449189630102236215,803947
1449189630165580580,211954
1449189630229368015,355959
1449189630274352783,226974
1449189630297761064,235081
1449189630350589009,1009941
1449189630401921790,811100
1449189630460609416,998974
1449189630507321778,864982
1449189630552991828,411987
1449189630605186450,621080
1449189630667935488,949860
1449189630814841030,487090
1449189630815168446,215053
1449189630815188839,175953
1449189630847839077,220060
1449189630902614475,890017
1449189630951580754,1010179
1449189631001201586,786066
1449189631054225086,932932
1449189631106182248,262022
1449189631150372500,247002
1449189631201492405,874043
1449189631251260182,1092196
1449189631301935060,776052
1449189631360594470,1705885
1449189631402831682,849009
1449189631474900899,255108
1449189631497724185,236988
1449189631549310913,265122
1449189631678444923,1399994
1449189631679460695,422000
1449189631715200153,207901
1449189631747717412,188828
1449189631803441535,851869
1449189631851460487,741958
1449189631910661029,615119
1449189631978465459,241995
1449189632029790978,941038
1449189632048929715,235081
1449189632097942932,254869
1449189632186037086,839949
1449189632199941092,519991
1449189632249982368,540019
1449189632318353351,418186
1449189632348298773,220060
1449189632406202502,375987
1449189632495543743,523091
1449189632497875884,259161
1449189632547984208,232935
1449189632602270158,1101971
1449189632651462723,775099
1449189632702891885,821829
1449189632765040566,1008034
1449189632843417844,539779
1449189632848330201,328064
1449189632907291047,231981
1449189632952164068,957966
1449189633002054486,762939
1449189633050964614,787973
1449189633098660900,403881
1449189633148702735,243186
1449189633206865435,1604080
1449189633248254491,242948
1449189633303005307,945806
1449189633394428938,1395941
1449189633397820431,288964
1449189633447773428,227213
1449189633501503440,832081
1449189633548281452,268937
1449189633601658907,860929
1449189633651137262,1022101
1449189633757946645,226021
1449189633759663344,414133
1449189633797790259,218153
1449189633876731579,324011
1449189633898522054,229121
1449189633953002444,786066
1449189634001791326,741005
1449189634106038934,564098
1449189634109132623,1488209
1449189634148021918,229835
1449189634202775249,890970
1449189634248826912,267982
1449189634302326729,845909
1449189634355885205,372887
1449189634397920721,237942
1449189634451400145,930786
1449189634498524010,272035
1449189634550674494,945806
1449189634601704723,926972
1449189634650896449,509023
1449189634702205485,813961
1449189634748228930,200987
1449189634833751813,865936
1449189634891975135,550032
1449189634898670957,349999
1449189634948681503,220061
1449189635003141776,1439095
1449189635048565427,246048
1449189635097998246,252008
1449189635209086951,1344919
1449189635261029311,591040
1449189635261473780,299930
1449189635297839839,205994
1449189635359462203,938892
1449189635473193418,323057
1449189635473924517,190973
1449189635499881445,220060
1449189635548559700,212908
1449189635602220151,668049
1449189635648761261,252962
1449189635703316799,972033
1449189635771461214,865936
1449189635798914423,211001
1449189635849052360,231028
1449189635903807644,826120
1449189635950031675,211001
1449189636004505637,-998739004
1449189636053937898,1109123
1449189636202146677,277996
1449189636214761689,191927
1449189636215822998,316859
1449189636248100841,218153
1449189636302264989,936985
1449189636350662760,885964
1449189636402531364,840902
1449189636452914304,890017
1449189636573102795,899076
1449189636574878434,329018
1449189636598923353,238895
1449189636654354709,1102924
1449189636703309535,1020908
1449189636754393122,318050
1449189636797912061,226975
1449189636854266151,783920
1449189636902410818,279188
1449189636949521552,241041
1449189637001077269,775099
1449189637094738333,433922
1449189637099213763,554800
1449189637148235078,253916
1449189637202543655,977039
1449189637250384373,267982
1449189637301912431,1318932
1449189637355479295,251054
1449189637397943347,241994
1449189637453415205,858068
1449189637498751973,265837
1449189637547924424,219107
1449189637603321688,575066
1449189637653072702,873089
1449189637701806550,791072
1449189637750778137,778913
1449189637801461674,869989
1449189637851374162,854969
1449189637902834335,899077
1449189637951074543,993967
1449189638077058158,539064
1449189638078122259,550985
1449189638098383769,366926
1449189638148703572,181914
1449189638202074321,831127
1449189638314919667,1604080
1449189638340650038,738144
1449189638347664614,202894
1449189638400831148,252962
1449189638448084360,221014
1449189638596775322,798941
1449189638597890827,250817
1449189638598261265,226021
1449189638647993008,224829
1449189638703518221,1294851
1449189638752825884,804901
1449189638848838084,239134
1449189638848877195,154972
1449189638901301458,231981
1449189638947835865,216007
1449189639132037772,1004934
1449189639132059004,389099
1449189639132068223,335932
1449189639148690720,344992
1449189639198622208,252009
1449189639252587445,1178026
1449189639300190703,240087
1449189639386287959,787973
1449189639398277471,228882
1449189639451949377,350952
1449189639499019045,231028
1449189639554519954,808001
1449189639634560854,956059
1449189639654158314,216008
1449189639698089597,221014
1449189639747885592,212908
1449189639808477091,1292229
1449189639853161820,895023
1449189639921277461,848055
1449189639968968439,211001
1449189640005607732,862122
1449189640113643251,15149116
1449189640115763912,536919
1449189640147952359,217914
1449189640210863986,1355886
1449189640276046014,991106
1449189640298790244,216008
1449189640359338442,1132965
1449189640407315770,1086950
1449189640449967281,473976
1449189640535864794,573159
1449189640566202159,383854
1449189640605678411,236988
1449189640649722276,265121
1449189640701261509,829935
1449189640752332246,371218
1449189640819041840,800848
1449189640850605349,566960
1449189640933695518,460148
1449189640947709592,200987
1449189640998909394,249862
1449189641054532385,1484871
1449189641098134575,243902
1449189641148510251,272035
1449189641198798766,291824
1449189641247929033,211001
1449189641303464862,1129865
1449189641350179457,622034
1449189641401114982,810861
1449189641453303179,795126
1449189641503583312,635863
1449189641550127776,784874
1449189641598648467,258923
1449189641652946430,1039028
1449189641703080454,890970
1449189641748155737,57935
1449189641801583477,820875
1449189641853560195,943899
1449189641898611729,208855
1449189641951349997,1055956
1449189642002928900,205040
1449189642053545388,1049041
1449189642099745673,240087
1449189642148756652,227928
1449189642203092049,761986
1449189642263148565,327110
1449189642301073492,818014
1449189642354103141,3278017
1449189642397827414,209093
1449189642448219293,250816
1449189642501702067,741005
1449189642547877769,236988
1449189642695968099,391006
1449189642697404035,227929
1449189642698570943,427007
1449189642747875256,227212
1449189642814602172,1348973
1449189642847866173,223875
1449189642904709713,1641989
1449189642948975673,241995
1449189643182966014,838041
1449189643183948264,509023
1449189643239134898,284195
1449189643354524422,818015
1449189643356002263,324011
1449189643383504922,212908
1449189643437125423,796079
1449189643485109452,255108
1449189643536571860,205040
1449189643658078373,427008
1449189643658743820,323057
1449189643684510213,272990
1449189643738096078,895023
1449189643834603875,410080
1449189643884545976,450850
1449189643885615385,366926
1449189643938448916,848055
1449189643984929963,149965
1449189644037765728,862837
1449189644120333206,492811
1449189644134798453,440836
1449189644186223425,226021
1449189644237449207,841141
1449189644288665215,854969
1449189644337454098,853776
1449189644460791839,383854
1449189644461757604,383139
1449189644483817951,222921
1449189644534556242,229836
1449189644587534764,1188993
1449189644652251091,569105
1449189644683503944,247956
1449189644736281602,252009
1449189644787336134,848771
1449189644834554707,448943
1449189644884804947,216007
1449189644938849805,874996
1449189645025989371,3293991
1449189645034616447,270844
1449189645115750784,560046
1449189645134933105,265837
1449189645183681482,204086
1449189645245925146,241995
1449189645284691526,259161
1449189645341451813,1245022
1449189645389286663,848055
1449189645433708509,230074
